OBJECTID,om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,fc,Pre_1996_Loss,SHAPE_Length
24167,359,1984,5,7,1984-05-07,04:30:00,3,TN,47,12,1,0,0,,0,35.63,-86.7,0,0,0.1,10,0,0,17.4748533360477
24168,360,1984,5,7,1984-05-07,07:00:00,3,TN,47,13,1,0,0,,0,35.85,-86.42,0,0,0.1,10,0,0,17.5264248900276
24169,361,1984,5,7,1984-05-07,12:00:00,3,TN,47,14,1,2,0,,0,35.62,-88.83,0,0,0.2,30,0,4,17.4742907344728
24170,362,1984,5,7,1984-05-07,12:05:00,3,TN,47,15,1,0,0,,0,36.13,-88.52,0,0,1,50,0,5,17.5945705748411
24171,363,1984,5,7,1984-05-07,12:06:00,3,TN,47,16,3,36,0,,0,36.28,-88.35,36.25,-88.25,6,100,0,6,11877.5350911853
24172,364,1984,5,7,1984-05-07,13:00:00,3,TN,47,17,1,0,0,,0,35.6,-88.1,0,0,0.1,10,0,4,17.4690429734604
24173,365,1984,5,7,1984-05-07,13:00:00,3,TN,47,18,1,0,0,,0,36.42,-87.28,0,0,0.1,10,0,0,17.6627886071416
24174,366,1984,5,7,1984-05-07,13:20:00,3,TN,47,19,1,0,0,,0,36.08,-87.38,0,0,0.1,10,0,0,17.581753614555
24175,367,1984,5,7,1984-05-07,13:25:00,3,TN,47,20,0,0,0,,0,36.43,-87.77,0,0,0.1,10,0,0,17.6654976555407
24176,368,1984,5,7,1984-05-07,13:30:00,3,TN,47,21,0,0,0,,0,36.4,-87.65,0,0,0.1,10,0,0,17.6582905482265
24177,369,1984,5,7,1984-05-07,14:25:00,3,TN,47,22,1,0,0,,0,35.6,-87.3,0,0,2,50,0,0,17.4683241806807
24178,370,1984,5,7,1984-05-07,14:30:00,3,TN,47,23,1,0,0,,0,36.4,-86.33,0,0,1,50,0,5,17.6571153787681
24179,371,1984,5,7,1984-05-07,14:30:00,3,TN,47,24,1,0,0,,0,35.45,-86.8,0,0,2,60,0,5,17.4326948717702
24180,372,1984,5,7,1984-05-07,15:05:00,3,TN,47,25,1,0,0,,0,36.18,-85.32,0,0,1,50,0,4,17.603744342182
24181,373,1984,5,7,1984-05-07,15:30:00,3,TN,47,26,1,0,0,,0,36.18,-85.02,0,0,0.5,30,0,4,17.6034762132952
24183,375,1984,5,7,1984-05-07,17:20:00,3,TN,47,27,2,0,0,,0,35.73,-84.35,0,0,1,70,0,5,17.4964556893461
24243,435,1984,5,26,1984-05-26,13:15:00,3,TN,47,28,0,0,0,,0,35.15,-86.58,0,0,0.1,20,0,0,17.3627747686165
24565,757,1984,7,26,1984-07-26,19:40:00,3,TN,47,29,1,0,0,,0,36.23,-88.9,0,0,0.6,30,0,4,17.6186744315
24654,846,1984,10,16,1984-10-16,19:05:00,3,TN,47,30,1,2,1,,0,36.02,-88.63,0,0,0.5,50,0,6,17.568457706425
24671,863,1984,10,23,1984-10-23,13:15:00,3,TN,47,31,0,0,0,,0,35.12,-85.6,0,0,0.1,27,0,4,17.3547845547977
24686,878,1984,11,1,1984-11-01,15:56:00,3,TN,47,32,0,0,0,,0,36.37,-88.42,0,0,0.5,27,0,0,17.6516359793503
24707,899,1984,11,10,1984-11-10,14:30:00,3,TN,47,33,1,3,0,,0,36.4,-86.45,0,0,0.5,40,0,4,17.6572630328457
24772,57,1985,4,5,1985-04-05,16:15:00,3,TN,47,1,1,0,0,,0,35.42,-86.23,0,0,1,30,0,3,17.4252877330451
24894,179,1985,4,30,1985-04-30,17:30:00,3,TN,47,2,2,0,0,,0,35.53,-89.45,35.52,-89.3,8,150,0,2,16753.8553607268
25092,377,1985,6,4,1985-06-04,16:30:00,3,TN,47,3,2,0,0,,0,36.27,-86.45,36.22,-86.37,5,100,0,4,11266.7101489109
25272,557,1985,8,16,1985-08-16,14:00:00,3,TN,47,4,3,1,0,,0,35.23,-87.02,35.43,-87.02,12,500,0,5,27289.7455000058
25276,561,1985,8,16,1985-08-16,15:30:00,3,TN,47,5,2,0,0,,0,35.33,-87.05,35.42,-87.05,5,60,0,3,12287.2197000012
25278,563,1985,8,16,1985-08-16,16:00:00,3,TN,47,6,2,0,0,,0,35.1,-86.72,35.2,-86.75,7,70,0,3,14018.2198726184
25282,567,1985,8,16,1985-08-16,17:50:00,3,TN,47,7,1,0,0,,0,35.78,-86.75,0,0,1,30,0,3,17.5102069649761
25314,599,1985,8,30,1985-08-30,19:00:00,3,TN,47,8,1,0,0,,0,36.43,-87.2,0,0,2,30,0,2,17.6650974892345
25390,675,1985,11,27,1985-11-27,14:00:00,3,TN,47,9,1,0,0,,0,36.13,-83.28,0,0,2,40,0,4,17.5900829668985
25391,676,1985,11,27,1985-11-27,14:15:00,3,TN,47,10,1,0,0,,0,35.48,-88.55,0,0,2.2,50,0,5,17.4411791869443
25414,15,1986,2,6,1986-02-06,15:18:00,3,TN,47,1,3,5,0,,0,35.23,-84.82,35.28,-84.6,10,270,0,6,25421.1315018015
25426,27,1986,2,17,1986-02-17,14:40:00,3,TN,47,2,0,0,0,,0,35.98,-87.12,0,0,0.7,13,0,5,17.5577151102171
25456,57,1986,3,12,1986-03-12,00:10:00,3,TN,47,3,0,0,0,,0,36.32,-88.48,0,0,0.3,17,0,4,17.6398180186216
25573,174,1986,4,20,1986-04-20,18:25:00,3,TN,47,4,1,6,0,,0,35.08,-85.6,0,0,0.2,27,0,5,17.3456638156327
25756,357,1986,5,26,1986-05-26,12:00:00,3,TN,47,5,0,0,0,,0,36.62,-85.2,0,0,0.8,23,0,4,17.7090260433362
26828,8,1988,1,19,1988-01-19,11:30:00,3,TN,47,2,2,6,1,,0,35.65,-89.22,35.68,-89.17,3,60,0,5,6919.30798593666
26829,9,1988,1,19,1988-01-19,11:52:00,3,TN,47,1,3,24,3,,0,35.07,-89.45,35.97,-88.05,22,200,0,6,198597.808343679
26830,10,1988,1,19,1988-01-19,11:58:00,3,TN,47,3,2,0,1,,0,35.82,-88.9,35.85,-88.82,4,60,0,5,9812.14046658629
26832,12,1988,1,19,1988-01-19,13:05:00,3,TN,47,4,1,0,0,,0,36.07,-88.5,0,0,1.5,30,0,4,17.5803313007033
26936,116,1988,5,3,1988-05-03,17:10:00,3,TN,47,5,0,0,0,,0,36.22,-88.85,0,0,1.5,50,0,4,17.6161421213477
27031,211,1988,5,22,1988-05-22,16:30:00,3,TN,47,6,0,0,0,,0,35.35,-89.9,35.38,-89.85,3,50,0,3,6910.21076764021
27096,276,1988,6,18,1988-06-18,16:05:00,3,TN,47,7,2,0,0,,0,35.08,-86.45,35,-86.35,7,73,0,4,15563.7270611613
27390,570,1988,11,4,1988-11-04,15:40:00,3,TN,47,8,1,0,0,,0,35.73,-88.68,35.8,-88.57,6,50,0,3,15561.7528464547
27392,572,1988,11,4,1988-11-04,15:45:00,3,TN,47,9,2,0,0,,0,35.25,-87.83,35.42,-87.65,13,73,0,5,30653.4796216071
27476,656,1988,11,19,1988-11-19,21:00:00,3,TN,47,10,2,1,0,,0,35.42,-88.9,35.52,-88.73,12,90,0,5,23344.3749132871
27510,690,1988,12,24,1988-12-24,06:04:00,3,TN,47,11,4,7,1,,0,35.92,-86.9,36.03,-86.78,6,150,0,7,20183.9990695035
27846,324,1989,5,22,1989-05-22,19:37:00,3,TN,47,1,2,2,1,,0,35.05,-87.15,35.15,-87,9,100,0,5,21539.5225576719
27959,437,1989,6,4,1989-06-04,18:30:00,3,TN,47,2,2,0,0,,0,35.35,-89.9,35.43,-89.8,7,100,0,5,15596.6089204281
27960,438,1989,6,4,1989-06-04,19:00:00,3,TN,47,3,1,0,0,,0,35.35,-89.9,0,0,2.5,50,0,4,17.4120522035584
27961,439,1989,6,4,1989-06-04,19:15:00,3,TN,47,4,0,0,0,,0,35.38,-89.6,0,0,0.9,17,0,2,17.4187873931037
27962,440,1989,6,4,1989-06-04,19:45:00,3,TN,47,5,1,2,0,,0,35.43,-89.4,0,0,1.5,33,0,3,17.4303886927818
27963,441,1989,6,4,1989-06-04,20:05:00,3,TN,47,6,0,0,0,,0,35.4,-90,0,0,0.9,17,0,2,17.4237784964051
28069,547,1989,6,11,1989-06-11,17:10:00,3,TN,47,7,0,0,0,,0,36.03,-89.65,0,0,0.9,17,0,2,17.5717550285792
28071,549,1989,6,11,1989-06-11,19:36:00,3,TN,47,8,1,0,0,,0,35.22,-89.3,0,0,1,50,0,4,17.3813278360966
28104,582,1989,6,16,1989-06-16,14:00:00,3,TN,47,9,1,0,0,,0,36.37,-82.25,0,0,1,30,0,4,17.6465940039026
28320,798,1989,11,7,1989-11-07,20:00:00,3,TN,47,10,0,0,0,,0,35.2,-89.88,0,0,0.5,17,0,4,17.3772116537555
28330,808,1989,11,15,1989-11-15,12:30:00,3,TN,47,11,1,0,0,,0,35.67,-89.62,35.73,-89.57,4,73,0,4,9931.08042585336
28331,809,1989,11,15,1989-11-15,12:55:00,3,TN,47,12,2,0,0,,0,35.97,-88.97,35.98,-88.87,5,80,0,4,11216.6169056879
28345,822,1989,11,15,1989-11-15,18:45:00,3,TN,47,13,1,0,0,,0,35.12,-84.93,35.15,-84.85,3,30,0,4,9797.19690794558
28403,25,1990,2,9,1990-02-09,15:34:00,3,TN,47,1,1,0,0,,0,35.77,-89.8,0,0,2,40,0,4,17.5103455745648
28406,28,1990,2,9,1990-02-09,22:13:00,3,TN,47,2,1,0,0,,0,35.27,-86.13,0,0,2.5,43,0,4,17.3902453749699
28407,29,1990,2,9,1990-02-09,22:25:00,3,TN,47,3,1,0,0,,0,35.28,-85.98,0,0,2.2,50,0,3,17.3925050001816
28635,256,1990,4,28,1990-04-28,13:00:00,3,TN,47,4,1,0,0,,0,35.35,-88.82,0,0,2,50,0,5,17.4111531026458
28782,404,1990,5,20,1990-05-20,14:45:00,3,TN,47,5,1,0,0,,0,35.38,-87.28,0,0,1.5,40,0,4,17.4168125917443
28830,452,1990,5,27,1990-05-27,14:30:00,3,TN,47,6,0,0,0,,0,36.08,-88.92,0,0,0.8,17,0,2,17.5829821957304
29037,660,1990,6,9,1990-06-09,15:43:00,3,TN,47,7,0,0,0,,0,35.6,-88.92,0,0,0.1,20,0,0,17.469690774342
29248,870,1990,7,10,1990-07-10,16:00:00,3,TN,47,8,0,0,0,,0,36.38,-89.35,0,0,0.5,20,0,3,17.6548624797403
29428,1050,1990,10,4,1990-10-04,01:00:00,3,TN,47,9,1,0,0,,0,35.62,-88.83,0,0,2,40,0,5,17.4742907344728
29431,1053,1990,10,4,1990-10-04,07:15:00,3,TN,47,10,1,0,0,,0,35.05,-85.28,0,0,1.8,23,0,5,17.3384350994946
29617,106,1991,3,22,1991-03-22,16:35:00,3,TN,47,1,3,45,4,,0,35.05,-88.72,35.23,-88.4,22,200,0,7,43236.0545779509
29619,108,1991,3,22,1991-03-22,17:00:00,3,TN,47,2,2,0,0,,0,36.23,-88.08,36.23,-87.97,7,150,0,6,12245.1473999992
29620,109,1991,3,22,1991-03-22,17:25:00,3,TN,47,3,1,0,0,,0,35.22,-88.32,0,0,1,50,0,4,17.3806147661419
29622,111,1991,3,22,1991-03-22,17:30:00,3,TN,47,4,1,0,0,,0,35.38,-88.02,0,0,1,50,0,5,17.417462868894
29625,114,1991,3,22,1991-03-22,18:05:00,3,TN,47,5,2,14,1,,0,35.48,-87.63,35.55,-87.57,5,50,0,7,11673.0717874879
29661,150,1991,3,27,1991-03-27,13:20:00,3,TN,47,6,1,0,0,,0,35.13,-90.02,0,0,0.5,50,0,2,17.3611662051964
29722,211,1991,4,9,1991-04-09,10:00:00,3,TN,47,7,0,0,0,,0,35.62,-88.88,0,0,0.3,10,0,3,17.4744675607763
30378,867,1991,6,15,1991-06-15,19:50:00,3,TN,47,8,0,0,0,,0,36.15,-89.38,0,0,0.2,10,0,3,17.5999921127928
30632,1121,1991,11,19,1991-11-19,17:05:00,3,TN,47,9,1,0,0,,0,35.13,-90.02,35.28,-89.93,10,50,0,6,22759.5083678153
30729,86,1992,3,18,1992-03-18,08:20:00,3,TN,47,1,0,0,0,,0,35.22,-89.77,0,0,1.5,50,0,4,17.3817187745469
30842,199,1992,5,12,1992-05-12,18:00:00,3,TN,47,2,0,0,0,,0,36.08,-87.78,0,0,1,23,0,5,17.5819710463516
30843,200,1992,5,12,1992-05-12,20:19:00,3,TN,47,3,0,0,0,,0,35.55,-87.63,0,0,0.5,10,0,2,17.4568730467977
31269,626,1992,6,25,1992-06-25,18:15:00,3,TN,47,4,0,0,0,,0,35.62,-89.12,35.62,-89.07,3,50,0,3,5565.97609999963
31634,990,1992,8,27,1992-08-27,15:00:00,3,TN,47,5,0,4,0,,0,35.45,-86.8,0,0,0.2,13,0,3,17.4326948717702
31636,993,1992,8,27,1992-08-27,17:50:00,3,TN,47,6,0,0,0,,0,36.12,-86.42,0,0,0.5,30,0,4,17.5904543884306
31638,995,1992,8,27,1992-08-27,18:50:00,3,TN,47,7,0,0,0,,0,36.17,-86.37,0,0,0.2,13,0,4,17.6021928301825
31862,1219,1992,11,22,1992-11-22,03:50:00,3,TN,47,8,1,3,1,,0,35.27,-89,35.35,-88.97,16,73,0,4,11412.7354675623
31964,24,1993,2,21,1993-02-21,13:52:00,3,TN,47,1,3,6,0,,0,36.17,-85.6,36.1,-85.43,10,100,0,5,21241.9922801637
31965,25,1993,2,21,1993-02-21,14:35:00,3,TN,47,2,0,0,0,,0,35.95,-84.97,35.9,-84.88,5,23,0,5,12149.8577016365
31969,27,1993,2,21,1993-02-21,15:35:00,3,TN,47,3,3,3,0,,0,36.02,-84.25,36.1,-83.97,16,150,0,6,33058.9448268395
31970,29,1993,2,21,1993-02-21,16:05:00,3,TN,47,4,3,55,1,,0,35.83,-84.42,35.75,-84,30,100,0,4,48025.904343687
31972,31,1993,2,21,1993-02-21,16:20:00,3,TN,47,5,1,0,0,,0,35.78,-84.57,35.75,-84.52,3,23,0,5,6922.37551722628
31973,32,1993,2,21,1993-02-21,16:45:00,3,TN,47,6,3,17,0,,0,35.43,-84.5,35.27,-84.18,19,73,0,5,41782.8614633841
32258,319,1993,5,12,1993-05-12,12:30:00,3,TN,47,7,0,0,0,,0,36.4,-84.82,0,0,0.8,23,0,3,17.6558261431327
32599,660,1993,6,30,1993-06-30,18:00:00,3,TN,47,8,0,1,0,,0,36.08,-83.93,0,0,2,10,0,3,17.5788418723639
32604,665,1993,6,30,1993-06-30,18:42:00,3,TN,47,9,0,0,0,,0,35.98,-83.98,0,0,1,10,0,2,17.5551110426177
32864,925,1993,8,5,1993-08-05,19:07:00,3,TN,47,10,0,0,0,,0,35.33,-89.12,0,0,1,100,0,3,17.4066695014278
33245,131,1994,4,15,1994-04-15,10:30:00,3,TN,47,1,3,9,1,,0,35.32,-85,35.43,-84.48,15,880,0,6,59802.4945235258
33364,252,1994,4,27,1994-04-27,12:15:00,3,TN,47,2,0,0,0,,0,35.45,-84.6,0,0,0.1,10,0,2,17.4308189205966
33367,255,1994,4,27,1994-04-27,13:40:00,3,TN,47,3,0,0,0,,0,35.23,-87.4,0,0,0.1,10,0,2,17.3819681490781
33483,371,1994,5,14,1994-05-14,17:00:00,3,TN,47,4,0,0,0,,0,35.6,-85.33,0,0,0.2,23,0,3,17.4666419425626
33617,505,1994,6,9,1994-06-09,11:58:00,3,TN,47,5,0,0,0,,0,35.13,-90.02,0,0,0.5,10,0,3,17.3611662051964
33618,506,1994,6,9,1994-06-09,12:10:00,3,TN,47,6,1,0,0,,0,35.13,-90.02,35.13,-89.92,5,100,0,5,11131.9522000011
33620,508,1994,6,9,1994-06-09,12:40:00,3,TN,47,7,0,0,0,,0,35.23,-89.52,0,0,0.5,10,0,3,17.3838994329296
33621,509,1994,6,9,1994-06-09,13:48:00,3,TN,47,8,0,0,0,,0,36.23,-88.83,0,0,1,10,0,2,17.618582002097
33714,602,1994,6,26,1994-06-26,15:15:00,3,TN,47,9,0,0,0,,0,36.2,-89.1,0,0,0.5,23,0,3,17.6117197995289
33718,605,1994,6,26,1994-06-26,16:17:00,3,TN,47,10,1,0,0,,0,36.13,-88.98,36.18,-88.92,4,50,0,5,9598.52416579811
33720,607,1994,6,26,1994-06-26,17:00:00,3,TN,47,11,0,0,0,,0,35.77,-89.8,0,0,0.5,10,0,2,17.5103455745648
33721,609,1994,6,26,1994-06-26,18:00:00,3,TN,47,12,0,0,0,,0,35.42,-85.98,35.45,-85.93,3,50,0,4,6912.31948230265
33722,610,1994,6,26,1994-06-26,18:05:00,3,TN,47,13,0,0,0,,0,35.28,-89.27,0,0,2,10,0,3,17.3953555239126
33723,611,1994,6,26,1994-06-26,18:10:00,3,TN,47,14,0,0,0,,0,35.42,-89.3,0,0,1,10,0,3,17.4279337923574
33724,612,1994,6,26,1994-06-26,18:30:00,3,TN,47,15,0,0,0,,0,35.33,-89.15,0,0,2,23,0,2,17.4067435432419
33725,613,1994,6,26,1994-06-26,18:30:00,3,TN,47,16,2,6,0,,0,35.43,-85.82,35.43,-85.73,4,50,0,5,10018.7570000012
33726,614,1994,6,26,1994-06-26,18:32:00,3,TN,47,17,0,0,0,,0,35.28,-89.27,0,0,0.5,10,0,2,17.3953555239126
33727,615,1994,6,26,1994-06-26,19:15:00,3,TN,47,18,2,0,0,,0,35.33,-85.32,0,0,2,100,0,5,17.4035548706335
33728,616,1994,6,26,1994-06-26,19:30:00,3,TN,47,19,1,0,0,,0,35.13,-86.2,35.22,-86.08,8,200,0,4,18129.4604888411
33730,618,1994,6,26,1994-06-26,20:00:00,3,TN,47,20,3,22,0,,0,35.15,-87.95,34.95,-87.38,38,880,0,5,69034.6836618622
33733,621,1994,6,26,1994-06-26,20:35:00,3,TN,47,21,0,0,0,,0,35.07,-89.42,0,0,2,20,0,2,17.3466575481077
33741,628,1994,6,26,1994-06-26,22:00:00,3,TN,47,22,1,0,0,,0,35.43,-87.72,35.45,-87.65,5,50,0,4,8257.63898098194
34040,928,1994,8,21,1994-08-21,07:00:00,3,TN,47,23,1,0,0,,0,36.17,-82.83,0,0,1,23,0,0,17.5993476262941
34175,1063,1994,11,27,1994-11-27,14:00:00,3,TN,47,24,1,0,0,,0,35.58,-89.82,0,0,0.5,20,0,4,17.4658521848407
34178,1066,1994,11,27,1994-11-27,14:30:00,3,TN,47,25,3,3,1,,0,35.77,-89.47,35.87,-89.17,16,100,0,5,36107.5794898219
34179,1067,1994,11,27,1994-11-27,15:05:00,3,TN,47,26,3,2,0,,0,36.42,-88.73,36.48,-88.65,6,300,0,6,12176.121908967
34180,1068,1994,11,27,1994-11-27,15:15:00,3,TN,47,27,3,25,3,,0,35.07,-89.83,35.32,-89.65,16,200,0,7,39512.9534771278
34181,1069,1994,11,27,1994-11-27,16:35:00,3,TN,47,28,0,0,0,,0,36.6,-87.82,0,0,2,50,0,4,17.7064036547081
34230,36,1995,1,28,1995-01-28,15:55:00,3,TN,47,1,1,0,0,,0,35.75,-86.55,35.78,-86.5,3,50,0,4,6922.37555233694
34239,45,1995,3,6,1995-03-06,20:30:00,3,TN,47,2,0,0,0,,0,35.65,-88.4,0,0,0.5,50,0,5,17.4810658998014
34257,63,1995,3,7,1995-03-07,13:26:00,3,TN,47,3,0,0,0,,0,36.48,-86.32,0,0,0.2,10,0,4,17.6763269514483
34261,67,1995,3,7,1995-03-07,19:30:00,3,TN,47,4,0,0,0,,0,35.02,-85.72,0,0,0.2,10,0,4,17.3320710201343
34365,171,1995,4,19,1995-04-19,21:45:00,3,TN,47,5,0,0,0,,0,36.27,-89.48,0,0,0.1,10,0,3,17.6286152438185
34387,193,1995,4,20,1995-04-20,22:55:00,3,TN,47,6,1,0,0,,0,35.13,-86.2,35.17,-86.15,3,30,0,5,7786.99579443151
34388,194,1995,4,21,1995-04-21,00:18:00,3,TN,47,7,1,1,0,,0,35.03,-85.55,35.07,-85.45,5,23,0,4,12389.7096374202
34389,195,1995,4,21,1995-04-21,00:20:00,3,TN,47,8,0,0,0,,0,35.07,-85.32,0,0,0.1,30,0,5,17.3430984756173
34390,196,1995,4,21,1995-04-21,00:25:00,3,TN,47,9,2,0,0,,0,35.15,-85.28,35.05,-85.28,5,330,0,5,13606.2567000017
34391,197,1995,4,21,1995-04-21,00:30:00,3,TN,47,10,1,0,0,,0,35.05,-85.28,0,0,1,300,0,5,17.3384350994946
34521,324,1995,5,10,1995-05-10,16:00:00,3,TN,47,11,0,1,0,,0,35.2,-85.53,0,0,1,20,0,5,17.3734584707224
34525,329,1995,5,10,1995-05-10,21:25:00,3,TN,47,12,1,0,0,,0,35.42,-84.62,0,0,3,200,0,0,17.424008635724
34572,375,1995,5,14,1995-05-14,03:55:00,3,TN,47,13,0,0,0,,0,36.13,-85.53,0,0,0.5,20,0,4,17.5921044410911
34580,383,1995,5,15,1995-05-15,09:45:00,3,TN,47,14,0,0,0,,0,35.13,-90.02,0,0,0.5,23,0,3,17.3611662051964
34634,437,1995,5,18,1995-05-18,10:58:00,3,TN,47,15,1,0,0,,0,36.12,-87.22,0,0,1,50,0,0,17.5911268962561
34637,439,1995,5,18,1995-05-18,11:30:00,3,TN,47,16,2,28,0,,0,36.3,-86.72,36.4,-86.45,15,73,0,6,33081.8984211345
34646,448,1995,5,18,1995-05-18,12:15:00,3,TN,47,17,1,0,0,,0,36.47,-86.18,0,0,1,23,0,5,17.6737883746292
34654,457,1995,5,18,1995-05-18,12:55:00,3,TN,47,18,2,0,0,,0,36.43,-89.47,36.55,-89.18,24,150,0,5,36307.7240842313
34655,458,1995,5,18,1995-05-18,12:55:00,3,TN,47,19,0,0,0,,0,35.22,-89.43,0,0,1,10,0,3,17.3813456587045
34656,459,1995,5,18,1995-05-18,12:55:00,3,TN,47,20,0,0,0,,0,35.35,-88.88,35.38,-88.72,8,50,0,3,18275.8595987978
34659,462,1995,5,18,1995-05-18,13:55:00,3,TN,47,21,0,0,0,,0,35.65,-88.4,0,0,0.5,10,0,3,17.4810658998014
34668,470,1995,5,18,1995-05-18,15:30:00,3,TN,47,22,0,0,0,,0,35.25,-87.67,0,0,0.5,10,0,3,17.3869982813888
34673,474,1995,5,18,1995-05-18,15:52:00,3,TN,47,23,4,32,3,,0,35,-87.48,35.35,-87.17,29,1000,0,6,58846.5394195768
34674,475,1995,5,18,1995-05-18,15:55:00,3,TN,47,24,0,4,0,,0,35.75,-86.65,35.75,-86.55,8,73,0,4,11131.9523000009
34683,480,1995,5,18,1995-05-18,16:30:00,3,TN,47,25,0,0,0,,0,35.85,-85.8,35.82,-85.8,2,23,0,3,4119.35320000351
34688,484,1995,5,18,1995-05-18,16:47:00,3,TN,47,26,0,1,0,,0,35.33,-87.2,35.33,-87.13,3,50,0,5,7792.36659999937
34689,485,1995,5,18,1995-05-18,16:50:00,3,TN,47,27,0,0,0,,0,36.42,-87.2,0,0,0.5,10,0,3,17.6626136436488
34690,486,1995,5,18,1995-05-18,16:52:00,3,TN,47,28,1,0,0,,0,36.37,-86.7,36.5,-86.63,3,23,0,3,19602.8809971308
34691,487,1995,5,18,1995-05-18,17:00:00,3,TN,47,29,1,1,0,,0,35.48,-86.47,35.45,-86.18,16,50,0,5,32542.0165213019
34692,489,1995,5,18,1995-05-18,17:15:00,3,TN,47,30,0,0,0,,0,36.42,-86.98,0,0,0.5,10,0,3,17.6624804207141
34693,490,1995,5,18,1995-05-18,17:21:00,3,TN,47,31,3,20,0,,0,35.8,-85.2,35.95,-85.03,9,100,0,6,27978.3021432157
34694,492,1995,5,18,1995-05-18,17:30:00,3,TN,47,32,0,0,0,,0,35.48,-86.08,0,0,1,20,0,4,17.4391670265753
34695,493,1995,5,18,1995-05-18,17:50:00,3,TN,47,33,0,0,0,,0,36.03,-84.42,0,0,0.5,23,0,0,17.5673396354648
34698,501,1995,5,18,1995-05-18,18:45:00,3,TN,47,34,0,0,0,,0,35.67,-85.37,0,0,0.1,10,0,3,17.4831482514881
34699,502,1995,5,18,1995-05-18,19:30:00,3,TN,47,35,1,0,0,,0,35.97,-84.98,0,0,2,23,0,4,17.5535916854388
34700,503,1995,5,18,1995-05-18,20:00:00,3,TN,47,36,1,0,0,,0,35.97,-83.93,0,0,2,23,0,4,17.5526608271812
34703,506,1995,5,18,1995-05-18,21:00:00,3,TN,47,37,0,0,0,,0,35.77,-84.2,0,0,1,20,0,4,17.5057027281702
34881,684,1995,6,6,1995-06-06,13:45:00,3,TN,47,38,0,0,0,,0,36.08,-88.77,0,0,0.5,10,0,4,17.5828027436919
35312,1115,1995,10,27,1995-10-27,03:15:00,3,TN,47,39,0,0,0,,0,35.2,-89.52,35.17,-89.38,8,50,0,4,16111.500642365
35452,12,1996,1,18,1996-01-18,08:55:00,3,TN,47,1,0,0,0,0.01,0,36.17,-89.48,36.17,-89.48,0.3,25,0,Post-1995,17.6047205074561
35512,59,1996,3,16,1996-03-16,16:05:00,3,TN,47,2,2,1,0,5.5,0,36.38,-85.33,36.4,-85.22,6,400,0,Post-1995,12553.5970470993
35513,57,1996,3,16,1996-03-16,16:30:00,3,TN,47,3,0,0,0,0.15,0,36.47,-84.87,36.38,-84.88,7,100,0,Post-1995,12500.9753695511
35514,58,1996,3,16,1996-03-16,17:15:00,3,TN,47,4,0,1,0,0.16,0,36.5,-84.52,36.5,-84.52,1,100,0,Post-1995,17.679700620269
35666,145,1996,4,20,1996-04-20,05:45:00,3,TN,47,5,2,12,0,1.25,0,35.43,-87.38,35.43,-87.38,0.5,200,0,Post-1995,17.4286583658049
35667,1145,1996,4,20,1996-04-20,05:50:00,3,TN,47,6,2,0,0,0,0,35.43,-87.3,35.38,-87.23,1,440,0,Post-1995,10361.1342186132
35668,1169,1996,4,20,1996-04-20,05:56:00,3,TN,47,7,2,0,0,0,0,35.38,-87.23,35.38,-86.92,1,440,0,Post-1995,34509.0519000013
35669,1170,1996,4,20,1996-04-20,06:03:00,3,TN,47,8,2,0,0,0,0,35.38,-86.92,35.35,-86.85,1.5,440,0,Post-1995,8802.9484018321
35886,238,1996,5,27,1996-05-27,17:28:00,3,TN,47,9,0,0,0,0,0,35.17,-84.88,35.15,-84.82,3.5,30,0,Post-1995,7213.00614120777
36007,347,1996,6,9,1996-06-09,02:35:00,3,TN,47,10,1,0,0,0.15,0,36.2,-86.27,36.18,-86.25,2.4,450,0,Post-1995,3544.9770678062
36396,1155,1996,9,16,1996-09-16,07:25:00,3,TN,47,11,0,0,0,0,0,35.62,-89.73,35.73,-89.55,16,50,0,Post-1995,25074.4137604969
36462,759,1996,9,27,1996-09-27,05:15:00,3,TN,47,12,1,0,0,0.1,0,35.2,-87.32,35.22,-87.28,2.8,133,0,Post-1995,5220.39414914049
36537,620,1996,11,7,1996-11-07,10:45:00,3,TN,47,13,0,0,0,0.04,0,35.57,-88.65,35.55,-88.53,7,25,0,Post-1995,13635.8089840113
36543,967,1996,11,7,1996-11-07,16:00:00,3,TN,47,14,2,1,0,0.5,0,35.05,-86.3,35.13,-86.2,7.9,175,0,Post-1995,15568.3853850309
36545,968,1996,11,7,1996-11-07,16:17:00,3,TN,47,15,1,0,0,0,0,35.22,-86.08,35.22,-86.08,0.1,18,0,Post-1995,17.3785562315321
36546,969,1996,11,7,1996-11-07,16:22:00,3,TN,47,16,1,0,0,0,0,35.25,-86,35.25,-86,0.1,18,0,Post-1995,17.3854719272942
36547,970,1996,11,7,1996-11-07,16:24:00,3,TN,47,17,1,0,0,0,0,35.27,-85.97,35.27,-85.97,0.1,18,0,Post-1995,17.3900642369277
36629,61,1997,1,24,1997-01-24,16:37:00,3,TN,47,1,2,0,0,0.5,0,35.98,-86.53,35.98,-86.45,4.8,440,0,Post-1995,8905.5618000012
36630,59,1997,1,24,1997-01-24,16:38:00,3,TN,47,2,1,0,0,0.1,0,35.45,-86.7,35.53,-86.7,2.4,60,0,Post-1995,10937.5815999955
